,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,distance_travelled,engine_load_value,latitude,longitude,altitude,id_vehicle,heart_rate,body_temperature,id_driver,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed,accidents_time
549,19,49,1911,-0.23,54.1,94,12.0,0.0136000000000002,81.2,-0.240518,-78.485412,2883.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,90.0,0.0
550,19,48,2477,-0.25,51.0,94,12.0,0.0061999999999997,89.8,-0.240417,-78.485379,2883.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,90.0,0.0
551,19,49,2307,0.18,24.7,94,12.0,0.014800000000001,33.7,-0.240314,-78.485347,2884.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,90.0,0.0
552,19,45,2233,-1.36,16.1,94,12.2,0.0094999999999991,23.5,-0.240215,-78.485311,2886.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,90.0,0.0
553,19,40,1954,-1.4,15.7,94,12.5,0.0107999999999996,23.1,-0.240115,-78.48527,2886.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,90.0,0.0
554,19,37,1873,-0.69,25.1,94,12.5,0.0072000000000009,73.3,-0.240028,-78.485236,2886.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,13.0,90.0,0.0
555,19,37,1776,-0.14,33.7,94,12.0,0.0095999999999989,87.8,-0.239948,-78.485206,2886.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,31.0,90.0,0.0
556,19,38,1848,0.0,48.2,93,12.0,0.0076999999999998,87.8,-0.239878,-78.485178,2887.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,31.0,80.0,1.0
557,19,39,1879,0.24,22.4,94,12.2,0.0104000000000006,56.9,-0.239807,-78.485144,2887.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,30.0,70.0,1.0
558,19,39,1912,0.0,18.8,94,12.0,0.0088000000000008,63.5,-0.239729,-78.48511,2888.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,28.0,70.0,1.0
559,19,40,1937,0.0,26.3,94,12.0,0.0101999999999993,78.4,-0.239652,-78.485073,2888.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,26.0,70.0,1.0
560,19,42,1996,0.24,29.4,94,12.0,0.0058000000000006,63.9,-0.239575,-78.485028,2888.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,25.0,70.0,1.0
561,19,40,1959,-0.14,17.3,94,12.0,0.0129999999999999,32.9,-0.239496,-78.484987,2889.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,27.0,70.0,1.0
562,19,39,1896,-0.31,20.8,94,12.0,0.0086999999999992,53.3,-0.239418,-78.484943,2890.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,80.0,70.0,1.0
563,19,39,1886,0.0,24.7,94,12.0,0.0085999999999994,71.8,-0.239342,-78.484899,2890.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,126.0,70.0,1.0
564,19,40,1943,0.22,22.4,94,12.0,0.0090000000000003,70.6,-0.239266,-78.484856,2890.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,131.0,70.0,1.0
565,19,39,1919,-0.47,27.1,94,12.0,0.0098000000000002,47.5,-0.239189,-78.484811,2891.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,183.0,70.0,1.0
566,19,40,1914,-0.25,30.6,94,12.1,0.0091000000000001,84.3,-0.239112,-78.484764,2891.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,230.0,70.0,1.0
567,19,43,2051,0.35,54.1,94,12.1,0.0090000000000003,90.6,-0.239038,-78.484715,2892.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,233.0,70.0,1.0
568,19,45,2202,0.46,65.1,94,12.0,0.0091000000000001,94.1,-0.238974,-78.484655,2893.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,237.0,70.0,1.0
569,19,48,2284,0.44,85.5,94,12.0,0.0136000000000002,93.7,-0.238913,-78.484583,2893.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,238.0,70.0,1.0
570,19,49,2336,0.23,85.5,94,12.0,0.0091000000000001,92.9,-0.238859,-78.484498,2894.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,240.0,70.0,11.0
571,19,49,2367,0.23,83.9,94,12.0,0.0073999999999987,92.5,-0.238813,-78.484404,2894.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,243.0,70.0,11.0
572,19,50,2390,0.17,81.2,94,12.0,0.0182000000000002,92.5,-0.238772,-78.484304,2895.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,248.0,70.0,11.0
573,19,50,2389,0.0,78.8,94,12.0,0.0103000000000008,92.2,-0.23874,-78.4842,2896.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,248.0,70.0,11.0
574,19,50,2389,0.0,55.7,94,12.0,0.0099999999999997,90.2,-0.238723,-78.484087,2898.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,248.0,70.0,11.0
575,19,49,2366,-0.23,83.1,94,12.1,0.0134999999999987,92.5,-0.238713,-78.483974,2899.0,2,78,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,246.0,70.0,11.0
576,19,49,2367,0.0,74.9,94,12.0,0.0081000000000006,92.2,-0.238702,-78.483861,2900.0,2,78,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,245.0,70.0,11.0
577,19,49,2358,0.0,66.7,94,12.0,0.0142000000000006,91.0,-0.238687,-78.48375,2901.0,2,78,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,245.0,70.0,11.0
578,19,48,2348,-0.23,63.5,94,12.0,0.0100999999999995,91.4,-0.238674,-78.483642,2902.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,243.0,70.0,11.0
579,19,48,2286,-0.18,62.7,94,12.0,0.0129999999999999,92.2,-0.238675,-78.483438,2904.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,238.0,70.0,11.0
580,19,46,2263,-0.15,79.2,94,12.0,0.0088000000000008,92.2,-0.238699,-78.483334,2905.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,214.0,70.0,11.0
581,19,46,2229,-0.14,85.5,94,12.0,0.0123999999999995,93.3,-0.238737,-78.483238,2907.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,121.0,70.0,11.0
582,19,46,2230,-0.2,84.3,94,12.1,0.0060000000000002,93.3,-0.238803,-78.483152,2908.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,82.0,90.0,1.0
583,19,44,2207,-0.69,16.1,94,12.0,0.0130999999999996,23.5,-0.238874,-78.483079,2910.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,37.0,90.0,1.0
584,19,38,1942,-1.58,15.7,94,12.2,0.0097000000000004,23.5,-0.238957,-78.483014,2911.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,32.0,90.0,1.0
585,19,31,1569,-1.45,30.2,94,12.4,0.0062999999999995,91.4,-0.23903,-78.482973,2912.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,25.0,90.0,1.0
586,19,32,1569,-0.49,81.2,95,12.1,0.0086999999999992,96.9,-0.239095,-78.482945,2913.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,21.0,90.0,1.0
587,19,34,1644,0.23,85.5,94,12.0,0.0065000000000008,97.3,-0.239163,-78.482921,2914.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,20.0,90.0,1.0
588,19,37,1756,0.54,85.5,95,12.0,0.0082000000000004,94.1,-0.239236,-78.482907,2914.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,18.0,70.0,1.0
589,19,39,1921,0.47,81.6,95,12.2,0.0106000000000001,92.5,-0.239314,-78.482901,2914.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,18.0,70.0,1.0
590,19,43,2035,0.47,80.8,95,12.0,0.0092999999999996,91.8,-0.2394,-78.482906,2915.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,16.0,70.0,1.0
591,19,45,2138,0.65,78.0,95,12.0,0.0094999999999991,92.2,-0.239498,-78.482916,2915.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,15.0,70.0,1.0
592,19,48,2241,0.68,67.1,95,12.1,0.0092999999999996,92.9,-0.239599,-78.482933,2916.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,16.0,70.0,1.0
593,19,48,2330,0.18,56.5,95,12.0,0.0112000000000005,76.1,-0.2397,-78.482946,2916.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,15.0,70.0,1.0
594,19,50,2409,0.18,50.2,95,12.0,0.0129999999999999,90.2,-0.239808,-78.482959,2917.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,70.0,1.0
595,19,54,2552,0.7,65.1,95,12.0,0.0108999999999994,89.8,-0.239919,-78.48297,2917.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,16.0,70.0,1.0
596,19,57,2746,0.68,74.1,95,12.0,0.0156000000000009,90.6,-0.240036,-78.48298,2918.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,17.0,70.0,1.0
597,19,60,2912,0.53,63.1,95,12.0,0.0107999999999996,89.8,-0.240166,-78.482991,2919.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,70.0,1.0
598,19,62,2945,0.75,64.7,94,12.1,0.0088000000000008,89.8,-0.240299,-78.483002,2919.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,90.0,2.0
599,19,66,3124,0.67,36.1,94,12.0,0.022499999999999,91.0,-0.240443,-78.483014,2919.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,90.0,2.0
600,19,64,2863,0.23,18.0,94,12.2,0.0136000000000002,24.7,-0.24059,-78.483025,2920.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,90.0,2.0
601,19,64,1951,-0.36,18.0,94,12.3,0.0159000000000002,41.6,-0.240732,-78.483032,2921.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,52.0,90.0,2.0
602,19,64,2338,-0.39,60.4,95,12.4,0.0164999999999988,90.6,-0.240874,-78.483035,2921.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,52.0,90.0,2.0
603,19,67,2405,0.7,22.7,95,12.6,0.014800000000001,90.6,-0.241016,-78.483038,2921.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,51.0,70.0,3.0
604,19,67,2407,0.45,21.2,95,12.3,0.0089000000000005,30.6,-0.241164,-78.483033,2921.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,54.0,70.0,3.0
605,19,69,2487,0.45,21.6,95,12.5,0.0217999999999989,50.6,-0.241315,-78.483022,2922.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,54.0,70.0,3.0
606,19,72,2570,0.45,50.6,95,12.8,0.0150000000000005,86.7,-0.241468,-78.483004,2921.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,54.0,70.0,3.0
607,19,73,2643,0.24,16.9,94,13.0,0.0196000000000005,27.5,-0.241627,-78.48298,2921.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,55.0,70.0,3.0
608,19,73,2624,0.0,17.3,94,13.2,0.0160999999999997,23.5,-0.241788,-78.48295,2921.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,55.0,90.0,5.0
609,19,75,2734,0.23,32.5,94,13.5,0.0152999999999998,78.0,-0.241948,-78.482915,2920.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,56.0,90.0,5.0
610,19,75,2743,-0.49,17.6,94,13.5,0.0174000000000003,24.7,-0.242105,-78.482876,2920.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,57.0,90.0,5.0
611,19,74,2711,-0.49,17.3,94,13.7,0.016,24.7,-0.242264,-78.482829,2918.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,55.0,90.0,5.0
612,19,69,2508,-1.42,17.3,94,13.8,0.0183999999999997,23.5,-0.242414,-78.482781,2918.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,56.0,90.0,5.0
613,19,63,2323,-1.2,16.5,94,13.8,0.0145999999999997,22.7,-0.242549,-78.482742,2916.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,57.0,90.0,5.0
614,19,61,2230,-0.67,16.1,93,13.6,0.0076999999999998,22.4,-0.242677,-78.482702,2915.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,61.0,70.0,6.0
615,19,55,2042,-0.98,15.7,93,13.8,0.0182000000000002,22.4,-0.242677,-78.482702,2914.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,61.0,70.0,6.0
616,19,54,1962,-0.82,15.7,93,13.8,0.0106999999999999,22.7,-0.242912,-78.482631,2913.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,99.0,70.0,6.0
617,19,51,1852,-0.73,15.7,92,13.8,0.0139999999999993,22.0,-0.243019,-78.482598,2912.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,99.0,70.0,6.0
618,19,48,1746,-0.68,30.2,92,13.8,0.0096000000000007,22.4,-0.243123,-78.48257,2911.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,99.0,70.0,6.0
619,19,54,1857,0.61,83.9,92,13.5,0.0132999999999992,92.2,-0.243224,-78.48254,2911.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,98.0,70.0,6.0
620,19,54,1928,0.61,81.2,92,13.3,0.0080000000000008,90.2,-0.243332,-78.482507,2911.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,97.0,70.0,6.0
621,19,57,2120,0.74,62.4,92,12.9,0.0159000000000002,91.8,-0.243447,-78.482474,2911.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,92.0,70.0,6.0
622,19,62,2236,0.53,78.0,93,12.7,0.0171999999999989,93.3,-0.243574,-78.48244,2911.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,92.0,70.0,6.0
623,19,64,2341,0.7,85.1,93,12.4,0.0132000000000012,92.9,-0.243706,-78.482405,2911.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,92.0,70.0,6.0
624,19,68,2459,0.71,82.7,94,12.3,0.0171999999999989,92.9,-0.243848,-78.482368,2912.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,92.0,70.0,6.0
625,19,72,2578,0.69,65.1,94,12.0,0.0146999999999994,89.8,-0.243996,-78.482327,2912.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,91.0,70.0,6.0
626,19,74,2678,0.57,59.6,94,12.0,0.0185000000000012,89.4,-0.244146,-78.482282,2911.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,91.0,70.0,6.0
627,19,76,2777,0.5,31.8,94,12.0,0.0149999999999987,81.2,-0.244309,-78.482234,2912.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,53.0,70.0,6.0
628,19,79,2872,0.46,62.0,94,12.0,0.0219000000000004,89.8,-0.244476,-78.482188,2912.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,53.0,70.0,6.0
629,19,81,2905,0.45,56.5,94,12.1,0.014800000000001,87.5,-0.244643,-78.482144,2912.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,52.0,80.0,2.0
630,19,84,3016,0.46,66.7,94,12.0,0.0198,90.6,-0.244818,-78.4821,2912.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,52.0,80.0,2.0
631,19,86,3118,0.65,33.3,94,12.1,0.0187999999999988,36.1,-0.244997,-78.482057,2911.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,54.0,80.0,2.0
632,19,87,3143,0.36,17.3,94,12.1,0.0232000000000009,20.8,-0.245182,-78.482013,2911.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,53.0,80.0,2.0
633,19,86,3118,-0.23,17.6,93,12.5,0.0180999999999986,20.0,-0.245367,-78.481967,2910.0,2,83,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,52.0,80.0,2.0
634,19,86,3099,-0.24,18.4,93,12.5,0.0221,25.5,-0.245546,-78.481914,2910.0,2,83,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,52.0,80.0,2.0
635,19,85,3056,-0.23,18.0,92,12.7,0.0190000000000001,25.1,-0.245724,-78.48185,2910.0,2,83,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,52.0,80.0,2.0
636,19,84,3034,-0.46,18.0,92,13.1,0.0175999999999998,25.1,-0.245894,-78.481773,2910.0,2,83,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,50.0,90.0,0.0
637,19,82,2979,-0.37,18.0,92,13.2,0.0221,24.7,-0.246054,-78.481684,2910.0,2,83,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,50.0,90.0,0.0
638,19,81,2934,-0.22,18.8,91,13.4,0.0169000000000014,24.7,-0.246204,-78.481584,2910.0,2,83,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,6.0,90.0,0.0
639,19,81,2932,0.0,17.3,91,13.5,0.0198999999999998,25.9,-0.246347,-78.481475,2909.0,2,83,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,6.0,90.0,0.0
640,19,80,2899,-0.13,18.0,91,13.5,0.0086999999999992,24.3,-0.246475,-78.481354,2909.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,6.0,90.0,0.0
641,19,80,2887,-0.18,18.0,91,13.5,0.0282,24.7,-0.246599,-78.481223,2909.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,7.0,90.0,0.0
642,19,79,2811,-0.53,17.6,91,13.7,0.0174000000000003,25.1,-0.246711,-78.481088,2908.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,7.0,90.0,0.0
643,19,75,2737,-0.9,17.6,91,13.7,0.0147999999999992,25.1,-0.246807,-78.480954,2907.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,7.0,80.0,1.0
644,19,73,2616,-0.74,17.3,91,13.8,0.0203000000000006,24.3,-0.246888,-78.480817,2906.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,7.0,80.0,1.0
645,19,69,2536,-0.7,16.9,91,13.8,0.0143000000000004,23.9,-0.246962,-78.480684,2905.0,2,81,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,7.0,80.0,1.0
646,19,69,2524,-0.23,16.9,91,13.8,0.0142999999999986,23.1,-0.247038,-78.480555,2904.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,9.0,80.0,1.0
647,19,72,2589,0.0,16.9,91,13.8,0.0205000000000001,23.1,-0.247115,-78.480424,2904.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,10.0,80.0,1.0
648,19,74,2670,0.34,59.2,91,13.5,0.0156000000000009,89.0,-0.247192,-78.480291,2904.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,11.0,80.0,1.0
649,19,76,2767,0.68,17.3,91,13.3,0.0161999999999995,67.5,-0.247272,-78.480145,2902.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,14.0,80.0,1.0
650,19,78,2799,0.0,17.6,91,13.1,0.0205000000000001,24.7,-0.247348,-78.47999,2901.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,13.0,80.0,1.0
651,19,78,2799,-0.23,17.6,92,13.5,0.0152999999999998,25.1,-0.247427,-78.479833,2900.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,9.0,90.0,2.0
652,19,76,2779,-0.23,17.6,92,13.6,0.0157000000000007,25.1,-0.247502,-78.47968,2899.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,9.0,90.0,2.0
653,19,74,2677,-0.53,17.6,92,13.8,0.0170999999999992,25.1,-0.247576,-78.479528,2899.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,11.0,90.0,2.0
654,19,73,2607,-0.71,17.3,92,13.8,0.0203000000000006,25.1,-0.247649,-78.479384,2897.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,11.0,90.0,2.0
655,19,72,2579,-0.22,17.3,92,13.8,0.0151000000000003,24.3,-0.247708,-78.479242,2896.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,11.0,90.0,2.0
656,19,72,2580,0.0,17.3,92,13.7,0.0189999999999983,23.9,-0.247756,-78.479096,2896.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,11.0,90.0,2.0
657,19,72,2568,0.0,17.3,92,13.9,0.0151000000000003,23.9,-0.247772,-78.478945,2895.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,11.0,90.0,2.0
658,19,72,2577,0.0,44.7,92,13.6,0.0127000000000006,88.6,-0.247772,-78.478945,2894.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,11.0,90.0,2.0
659,19,78,2783,0.44,67.1,91,13.3,0.0213999999999998,89.4,-0.247754,-78.478787,2895.0,2,84,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,11.0,90.0,2.0
660,19,82,2946,0.76,64.7,91,13.2,0.0199999999999995,90.2,-0.247697,-78.478639,2894.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,13.0,90.0,2.0
661,19,86,3100,0.94,66.3,91,12.8,0.0181000000000004,90.2,-0.247613,-78.478486,2894.0,2,85,27.0,5,7,0,0,17.1,9.0,45.0,87.0,6.4,0.0,83.0,784.0,1025.0,4.8,13.0,90.0,2.0
